elements,activities,events,startEvents,endEvents,gateways,lanesAndPools,sequenceFlows,fileName,min,normalized,hasError
29,7,9,3,4,0,0,12,1601523992.meta.json,0,0.625,1
163,48,8,1,7,16,7,83,1601551686.meta.json,0,0.25,1
26,6,2,1,1,2,2,11,1602071006.meta.json,1,1,0
30,4,5,2,2,2,4,9,1602200127.meta.json,0,0.75,1
68,17,5,1,1,6,6,20,1602475137.meta.json,0,0.75,1
27,4,5,1,0,2,4,11,160250057.meta.json,0,0.875,1
19,4,2,1,1,2,2,8,1602513184.meta.json,1,1,0
103,17,13,5,3,5,8,32,1602548649.meta.json,0,0.375,1
85,9,6,1,0,3,5,17,1602654017.meta.json,0,0.625,1
41,11,4,1,3,2,7,13,1602787351.meta.json,0,0.625,1
15,3,1,1,0,1,5,4,1602943225.meta.json,0,0.75,1
53,13,3,2,1,3,5,19,1603031800.meta.json,0,0.625,1
54,9,11,5,6,1,6,16,1603039386.meta.json,0,0.375,1
196,39,22,2,2,16,5,80,1603039809.meta.json,0,0.125,1
25,5,3,1,1,0,4,6,1603291960.meta.json,1,1,0
3,2,0,0,0,0,0,0,1603420111.meta.json,0,0.75,1
44,7,9,2,4,6,0,21,160355686.meta.json,0,0.5,1
119,18,26,6,8,7,8,47,1603685717.meta.json,0,0.25,1
60,8,4,2,2,4,6,16,1603935376.meta.json,0,0.5,1
43,9,3,1,2,3,3,16,160409321.meta.json,0,0.75,1
34,6,4,1,1,4,3,14,1604192440.meta.json,1,1,0
23,6,2,1,1,2,2,10,1604233241.meta.json,1,1,0
16,5,2,1,1,0,2,6,1604407094.meta.json,1,1,0
86,18,11,3,4,7,4,40,1604559456.meta.json,0,0.375,1
55,11,4,1,2,4,4,20,1604721262.meta.json,0,0.75,1
50,7,9,3,3,1,11,15,1604870724.meta.json,0,0.375,1
56,12,7,2,2,0,7,17,1604972290.meta.json,0,0.5,1
29,4,8,4,4,0,4,8,1605016169.meta.json,0,0.625,1
24,4,3,1,2,2,4,9,1605054492.meta.json,0,0.875,1
57,7,13,1,0,2,9,19,1605070141.meta.json,0,0.5,1
0,0,0,0,0,0,0,0,1605151866.meta.json,0,0.75,1
50,9,14,0,0,0,0,22,1605248304.meta.json,0,0.5,1
11,4,1,1,0,0,0,5,1605569546.meta.json,0,0.875,1
58,10,2,1,1,6,3,20,1605639711.meta.json,0,0.875,1
81,9,4,1,2,3,6,17,1605671907.meta.json,0,0.625,1
26,3,6,3,1,0,6,6,160578714.meta.json,0,0.75,1
40,8,4,1,3,5,4,17,1605802665.meta.json,0,0.75,1
70,21,4,0,2,2,0,24,1606145077.meta.json,0,0.625,1
4,1,1,1,0,0,0,1,1606265156.meta.json,0,0.875,1
49,9,4,2,2,1,6,13,1606284011.meta.json,0,0.5,1
109,29,7,3,3,4,10,40,1606404364.meta.json,0,0.375,1
22,3,2,1,0,0,12,4,1606487866.meta.json,0,0.75,1
13,2,2,1,1,0,3,3,1606539934.meta.json,1,1,0
18,7,2,1,1,0,0,8,1606710839.meta.json,1,1,0
6,1,2,1,1,0,0,2,1607028950.meta.json,1,1,0
0,0,0,0,0,0,0,0,1607272962.meta.json,0,0.75,1
83,23,6,2,4,3,8,28,1607341144.meta.json,0,0.5,1
15,2,3,1,2,1,3,5,1607408912.meta.json,0,0.875,1
38,11,4,3,0,0,5,12,1607562970.meta.json,0,0.5,1
52,13,2,1,1,5,5,22,1607594332.meta.json,0,0.75,1
46,8,7,1,2,3,5,18,1607625746.meta.json,0,0.625,1
25,5,4,2,2,0,5,7,1607861418.meta.json,0,0.625,1
19,4,2,1,1,1,4,7,1607876896.meta.json,1,1,0
78,5,3,1,2,5,3,15,160802163.meta.json,0,0.75,1
36,7,4,1,3,2,5,12,1608210125.meta.json,0,0.75,1
12,2,2,1,1,1,2,4,1608502873.meta.json,1,1,0
48,14,6,4,2,0,5,17,1608611848.meta.json,0,0.5,1
9,2,0,0,0,0,0,1,1608666345.meta.json,0,0.75,1
97,12,27,3,7,4,4,37,1608707734.meta.json,0,0.375,1
22,6,3,1,1,0,4,8,1608753952.meta.json,1,1,0
77,20,6,1,1,2,6,22,1608879135.meta.json,0,0.75,1
21,4,3,1,2,3,0,10,1608895000.meta.json,0,0.875,1
56,4,4,2,0,4,6,14,1608915316.meta.json,0,0.5,1
54,13,6,2,4,4,4,23,1609269764.meta.json,0,0.625,1
34,8,5,1,2,3,2,15,1609508230.meta.json,0,0.875,1
21,4,4,2,2,0,4,6,16095479.meta.json,0,0.75,1
36,10,4,2,1,1,4,13,1609697905.meta.json,0,0.875,1
75,17,8,3,3,11,0,38,1609760886.meta.json,0,0.375,1
34,9,1,1,0,6,0,17,1609984859.meta.json,0,0.875,1
27,5,2,1,1,4,4,11,1610058171.meta.json,1,1,0
66,13,3,0,2,9,8,28,1610069454.meta.json,0,0.5,1
52,15,1,0,1,5,4,24,1610187432.meta.json,0,0.75,1
50,7,2,1,1,6,9,19,1610357997.meta.json,0,0.75,1
19,4,4,2,2,0,4,6,1610423361.meta.json,0,0.75,1
83,11,19,1,2,3,6,31,161054553.meta.json,0,0.5,1
28,5,0,0,0,0,18,1,1610555915.meta.json,0,0.625,1
39,10,8,1,3,3,0,15,1610615678.meta.json,0,0.625,1
34,4,8,3,1,1,4,9,1610692620.meta.json,0,0.75,1
39,8,2,1,1,4,4,18,1610752046.meta.json,0,0.875,1
19,5,2,1,1,1,2,8,161081003.meta.json,1,1,0
19,5,2,1,1,2,0,9,1611012149.meta.json,1,1,0
66,10,3,1,2,3,4,16,161102601.meta.json,0,0.75,1
42,12,4,3,1,3,0,16,1611052637.meta.json,0,0.75,1
22,5,2,1,1,2,2,10,1611233750.meta.json,1,1,0
40,10,3,1,2,2,6,17,1611323203.meta.json,0,0.625,1
40,0,37,10,9,0,2,0,1611410644.meta.json,0,0.5,1
30,8,2,1,1,4,0,15,1611450676.meta.json,1,1,0
49,8,6,1,2,8,2,24,1611497943.meta.json,0,0.75,1
16,3,2,1,1,0,2,4,1611628170.meta.json,1,1,0
45,12,3,1,2,6,0,23,161187916.meta.json,0,0.75,1
22,3,3,0,0,1,2,6,1612093645.meta.json,0,0.75,1
12,2,2,1,1,0,4,2,1612215402.meta.json,1,1,0
11,2,2,1,1,0,3,3,1612250333.meta.json,1,1,0
12,3,2,1,1,0,0,4,1612402580.meta.json,1,1,0
6,1,2,1,1,0,0,2,161241096.meta.json,1,1,0
33,5,6,1,5,4,2,15,1612564208.meta.json,0,0.875,1
77,17,6,3,3,8,8,33,1612854546.meta.json,0,0.5,1
19,0,0,0,0,0,18,0,1613259871.meta.json,0,0.625,1
72,11,13,2,4,3,7,25,1613375259.meta.json,0,0.375,1
15,8,0,0,0,0,0,6,161342250.meta.json,0,0.75,1
37,7,5,1,2,2,6,11,1613490760.meta.json,0,0.75,1
182,29,10,0,1,14,8,67,1613511115.meta.json,0,0.375,1
25,6,2,1,1,2,0,10,1613859220.meta.json,1,1,0
19,3,2,1,1,0,3,4,1614315556.meta.json,1,1,0
42,5,6,2,3,3,4,13,1614339277.meta.json,0,0.625,1
18,4,3,2,1,0,4,4,1614369504.meta.json,0,0.875,1
18,6,2,1,1,0,2,7,1614428941.meta.json,1,1,0
45,10,3,1,2,7,2,22,1614854406.meta.json,0,0.75,1
85,10,17,2,2,7,5,39,1615007141.meta.json,0,0.25,1
22,2,3,2,1,1,3,5,1615108204.meta.json,0,0.875,1
49,13,2,1,1,5,4,24,1615124108.meta.json,0,0.875,1
52,9,5,2,3,2,9,15,1615180728.meta.json,0,0.5,1
57,10,7,2,1,3,6,18,1615226167.meta.json,0,0.625,1
54,13,2,1,1,9,0,29,1615313282.meta.json,0,0.875,1
42,10,4,1,1,0,7,12,1615402450.meta.json,0,0.75,1
35,6,10,5,5,2,0,14,1615603734.meta.json,0,0.625,1
50,13,4,2,2,2,7,18,1615683701.meta.json,0,0.5,1
36,6,4,1,3,2,5,11,1615800114.meta.json,0,0.75,1
43,8,12,1,2,2,0,19,1615866946.meta.json,0,0.625,1
14,3,3,1,1,1,0,6,1616040906.meta.json,1,1,0
64,14,9,3,5,4,7,26,1616155608.meta.json,0,0.375,1
49,16,3,1,2,3,4,22,161624596.meta.json,0,0.75,1
0,0,0,0,0,0,0,0,1616265680.meta.json,0,0.75,1
33,6,8,2,3,3,0,15,1616304823.meta.json,0,0.625,1
21,4,2,1,1,2,2,10,1616489573.meta.json,1,1,0
282,55,44,6,14,27,8,118,1616816944.meta.json,0,0,1
34,5,4,1,2,3,2,11,1616851931.meta.json,0,0.875,1
44,12,2,1,1,4,5,17,1616866258.meta.json,0,0.75,1
9,0,0,0,0,0,8,0,1616869663.meta.json,0,0.625,1
64,17,2,1,1,3,6,20,1616990245.meta.json,0,0.75,1
38,7,5,1,4,2,5,13,1617014971.meta.json,0,0.625,1
36,8,12,3,3,0,0,13,1617285365.meta.json,0,0.625,1
2,1,0,0,0,0,0,0,1617469659.meta.json,0,0.75,1
17,4,2,1,1,2,0,8,1617805338.meta.json,1,1,0
24,2,6,1,1,0,4,7,1618088741.meta.json,1,1,0
14,5,1,0,1,0,0,5,1618302993.meta.json,0,0.875,1
4,2,0,0,0,0,0,1,161831830.meta.json,0,0.75,1
5,0,0,0,0,0,4,0,1618411041.meta.json,0,0.75,1
40,5,15,2,7,3,0,16,16184396.meta.json,0,0.5,1
42,10,2,1,1,6,3,20,1618442468.meta.json,0,0.875,1
98,21,12,2,4,8,6,45,1618536889.meta.json,0,0.25,1
85,27,20,9,0,1,0,30,1618840198.meta.json,0,0.5,1
12,2,2,1,1,0,2,3,1618896052.meta.json,1,1,0
3,0,0,0,0,0,2,0,1618936680.meta.json,0,0.75,1
22,4,2,1,1,1,6,8,1619106656.meta.json,0,0.875,1
63,18,7,2,2,4,5,26,1619279321.meta.json,0,0.5,1
33,12,2,1,1,2,0,16,1619344813.meta.json,1,1,0
10,5,0,0,0,0,0,4,1619413168.meta.json,0,0.75,1
69,32,4,1,3,1,10,13,1619419996.meta.json,0,0.5,1
24,4,4,2,1,2,4,9,1619462875.meta.json,0,0.875,1
17,4,2,1,1,0,3,5,1619497166.meta.json,1,1,0
64,2,14,2,5,3,4,18,1619599863.meta.json,0,0.5,1
51,2,0,0,0,18,0,30,1619602707.meta.json,0,0.625,1
112,13,26,4,4,3,18,22,1619654935.meta.json,0,0.375,1
18,5,1,1,0,2,0,9,1619705919.meta.json,0,0.875,1
24,5,4,2,2,0,4,7,1619708342.meta.json,0,0.75,1
16,3,2,1,1,2,0,8,161976555.meta.json,1,1,0
49,6,4,2,2,0,8,7,1619922729.meta.json,0,0.5,1
13,2,2,1,1,2,0,6,1620036396.meta.json,1,1,0
23,2,3,0,0,2,0,6,162009914.meta.json,0,0.75,1
19,4,2,1,1,2,2,8,1620289382.meta.json,1,1,0
43,7,5,1,4,5,1,19,162041687.meta.json,0,0.75,1
83,9,21,3,3,7,6,35,1620500174.meta.json,0,0.25,1
23,6,2,1,1,1,4,9,1620521764.meta.json,1,1,0
26,8,1,1,0,2,0,12,1620524862.meta.json,0,0.875,1
20,3,4,2,2,0,5,5,1620617060.meta.json,0,0.625,1
51,6,3,1,1,4,6,14,1620622687.meta.json,0,0.75,1
39,4,7,2,3,3,4,13,1620631400.meta.json,0,0.625,1
28,4,4,2,2,0,5,6,1620640074.meta.json,0,0.625,1
52,5,5,1,1,6,8,18,1620749425.meta.json,0,0.75,1
29,5,2,1,1,0,0,6,1621217613.meta.json,1,1,0
70,12,1,1,0,4,4,20,1621314749.meta.json,0,0.75,1
50,6,2,1,1,2,0,17,1621322266.meta.json,0,0.875,1
57,14,8,2,2,2,4,23,1621399059.meta.json,0,0.5,1
56,11,5,3,2,3,6,19,1621411327.meta.json,0,0.5,1
37,8,3,1,2,5,3,17,1621495890.meta.json,0,0.875,1
97,14,20,3,9,7,7,37,1621654417.meta.json,0,0.25,1
1,0,0,0,0,0,0,0,1621686141.meta.json,0,0.75,1
21,2,3,1,2,1,8,5,1621733577.meta.json,0,0.75,1
23,2,5,1,2,1,2,7,1621749595.meta.json,0,0.875,1
84,13,9,2,3,5,4,27,1621814035.meta.json,0,0.5,1
21,2,3,1,2,1,3,5,1621815213.meta.json,0,0.875,1
0,0,0,0,0,0,0,0,1621866151.meta.json,0,0.75,1
24,3,3,1,2,4,2,11,1621879733.meta.json,0,0.875,1
186,39,11,3,3,21,7,79,1621929425.meta.json,0,0,1
43,11,2,1,1,4,0,21,1622001194.meta.json,0,0.875,1
6,1,2,1,1,0,0,2,1622063208.meta.json,1,1,0
16,4,3,3,0,1,0,7,1622182689.meta.json,0,0.75,1
17,6,2,1,1,0,0,7,1622241014.meta.json,1,1,0
25,5,6,1,3,2,0,11,1622379711.meta.json,0,0.875,1
91,10,22,2,7,7,5,37,1622586312.meta.json,0,0.25,1
71,23,2,0,1,6,6,24,1622607462.meta.json,0,0.625,1
58,7,7,2,2,9,6,25,1622655928.meta.json,0,0.5,1
6,1,2,1,1,0,0,2,1622676684.meta.json,1,1,0
22,2,5,1,1,1,3,7,1622758655.meta.json,1,1,0
46,16,2,1,1,2,4,21,1622814683.meta.json,0,0.875,1
40,9,6,1,1,0,9,14,162299798.meta.json,0,0.75,1
30,5,4,1,3,2,0,10,1623008546.meta.json,0,0.875,1
28,5,6,2,2,3,0,13,1623143407.meta.json,0,0.75,1
31,6,7,1,3,3,0,12,1623166898.meta.json,0,0.875,1
59,8,11,1,2,6,6,25,1623231389.meta.json,0,0.5,1
70,15,3,1,2,9,9,30,162334880.meta.json,0,0.625,1
17,4,5,1,2,0,0,7,16233716.meta.json,0,0.875,1
53,10,6,2,4,4,5,20,1623621406.meta.json,0,0.5,1
38,7,3,1,1,3,4,13,1623781085.meta.json,0,0.875,1
104,14,14,3,6,5,0,31,1623862756.meta.json,0,0.5,1
9,0,1,1,0,0,7,0,162397406.meta.json,0,0.75,1
56,9,5,2,2,3,4,19,1624185123.meta.json,0,0.625,1
29,4,4,2,2,2,5,9,1624312323.meta.json,0,0.625,1
14,2,2,1,1,0,4,3,16243900.meta.json,1,1,0
61,8,9,1,3,4,0,21,1624549188.meta.json,0,0.625,1
11,2,4,1,2,0,0,4,162457101.meta.json,0,0.875,1
0,0,0,0,0,0,0,0,1624572509.meta.json,0,0.75,1
50,10,5,1,1,4,11,19,1624815366.meta.json,0,0.75,1
131,24,23,3,8,14,6,62,1624817616.meta.json,0,0.25,1
67,12,5,2,2,7,5,26,1624942540.meta.json,0,0.5,1
21,2,4,2,2,0,7,4,1624943743.meta.json,0,0.625,1
153,39,19,3,8,18,0,76,1625015381.meta.json,0,0.25,1
15,3,2,1,1,0,3,4,162509546.meta.json,1,1,0
18,5,3,1,2,1,0,8,1625162794.meta.json,0,0.875,1
35,3,8,1,2,2,6,12,1625231891.meta.json,0,0.625,1
136,23,18,3,4,14,8,58,1625317070.meta.json,0,0.25,1
47,13,2,1,1,5,4,22,1625338078.meta.json,0,0.875,1
138,40,8,1,7,12,2,75,1625416264.meta.json,0,0.375,1
24,2,4,1,1,1,6,6,1625468863.meta.json,0,0.875,1
70,14,10,4,1,5,6,28,1625748384.meta.json,0,0.5,1
19,3,3,1,1,2,0,8,1625792937.meta.json,1,1,0
14,1,2,1,1,0,4,2,1625985987.meta.json,1,1,0
33,5,4,1,1,2,3,11,1626353124.meta.json,1,1,0
37,4,2,1,0,1,3,7,1626493539.meta.json,0,0.875,1
30,7,3,1,2,1,4,10,1626805506.meta.json,0,0.875,1
29,6,2,1,1,3,2,15,1626881396.meta.json,1,1,0
72,13,7,2,2,7,10,28,162709676.meta.json,0,0.5,1
172,38,12,1,3,11,8,50,1627105417.meta.json,0,0.25,1
99,18,18,3,6,3,9,31,1627204226.meta.json,0,0.375,1
37,9,3,1,2,3,3,15,1627391600.meta.json,0,0.875,1
86,24,7,2,5,7,1,40,1627409593.meta.json,0,0.5,1
0,0,0,0,0,0,0,0,1627511573.meta.json,0,0.75,1
41,7,6,2,4,4,4,16,1627520228.meta.json,0,0.625,1
74,14,4,3,1,9,6,28,1627522537.meta.json,0,0.625,1
61,12,7,1,3,5,5,25,1627556048.meta.json,0,0.625,1
48,9,4,2,2,1,6,13,162758182.meta.json,0,0.5,1
167,31,18,6,9,15,10,68,1627812178.meta.json,0,0.25,1
47,9,7,2,2,2,6,17,1627828339.meta.json,0,0.5,1
25,7,2,1,1,1,4,10,1627979575.meta.json,1,1,0
110,11,21,4,8,8,9,37,1628053057.meta.json,0,0.25,1
10,3,0,0,0,1,0,3,1628337052.meta.json,0,0.75,1
17,3,2,1,1,2,2,7,1628719599.meta.json,1,1,0
15,3,2,1,1,2,0,7,1628903447.meta.json,1,1,0
14,2,3,1,2,1,2,5,1628965070.meta.json,0,0.875,1
14,4,2,1,1,0,2,5,162900607.meta.json,1,1,0
31,10,2,1,1,1,4,13,162940910.meta.json,1,1,0
16,1,2,1,1,0,6,2,1629458519.meta.json,0,0.875,1
29,5,8,2,2,2,0,14,1629564121.meta.json,0,0.625,1
39,5,12,1,4,3,1,17,1629734057.meta.json,0,0.625,1
72,10,14,2,7,5,8,26,1629738179.meta.json,0,0.375,1
98,15,11,3,6,6,5,34,1629934095.meta.json,0,0.375,1
24,5,2,1,1,4,0,12,1629950234.meta.json,1,1,0
34,5,4,1,2,4,0,14,1630077105.meta.json,0,0.875,1
52,9,5,2,3,2,9,15,1630205258.meta.json,0,0.5,1
46,8,6,2,1,1,6,11,1630208502.meta.json,0,0.625,1
69,15,11,3,3,3,6,27,1630230589.meta.json,0,0.375,1
355,65,39,8,11,42,40,135,1630234717.meta.json,0,0,1
26,6,2,1,1,1,3,9,1630290235.meta.json,1,1,0
28,3,5,0,2,1,2,8,1630308523.meta.json,0,0.75,1
116,15,4,1,3,22,5,47,1630362363.meta.json,0,0.375,1
31,4,5,1,2,2,1,10,1630557549.meta.json,0,0.875,1
34,6,4,1,3,1,8,10,1630740859.meta.json,0,0.75,1
83,12,12,2,3,11,7,37,1630743267.meta.json,0,0.25,1
14,3,2,1,1,0,0,3,1630900578.meta.json,1,1,0
47,14,2,1,1,4,5,21,163130164.meta.json,0,0.75,1
13,3,2,1,1,0,2,5,1631409688.meta.json,1,1,0
61,14,6,3,3,2,6,20,1631590791.meta.json,0,0.5,1
30,7,2,1,1,3,2,13,1631628934.meta.json,1,1,0
8,4,0,0,0,0,0,3,1631836763.meta.json,0,0.75,1
45,5,10,3,3,6,2,21,1632230271.meta.json,0,0.5,1
13,4,2,1,0,0,2,4,1632285728.meta.json,0,0.875,1
20,5,2,1,1,0,0,6,1632504887.meta.json,1,1,0
55,6,5,1,1,2,9,14,1632543463.meta.json,0,0.75,1
10,2,2,1,1,0,2,3,1632547726.meta.json,1,1,0
44,4,8,2,2,4,5,18,1632682299.meta.json,0,0.375,1
22,5,2,1,1,2,0,12,1632753731.meta.json,1,1,0
277,68,26,8,11,22,10,128,1632816651.meta.json,0,0,1
42,8,5,2,3,6,2,20,1632833138.meta.json,0,0.625,1
169,29,39,5,13,14,8,72,1632934489.meta.json,0,0.25,1
47,9,3,1,1,2,6,14,1632999595.meta.json,0,0.75,1
35,9,2,2,0,4,6,9,1633316270.meta.json,0,0.625,1
54,7,10,4,6,2,5,15,1633392168.meta.json,0,0.375,1
62,11,9,2,2,4,5,22,1633446803.meta.json,0,0.375,1
78,13,4,0,1,5,14,23,1633481094.meta.json,0,0.625,1
49,6,8,3,3,2,6,14,163351557.meta.json,0,0.375,1
20,2,4,2,2,0,4,4,1633594444.meta.json,0,0.75,1
22,4,4,3,1,0,6,4,1633806623.meta.json,0,0.75,1
45,9,6,2,2,4,2,21,1633869610.meta.json,0,0.625,1
20,5,2,1,1,2,0,8,1633954264.meta.json,1,1,0
43,5,10,1,3,5,2,21,1634051895.meta.json,0,0.625,1
17,4,2,1,1,2,0,8,1634131785.meta.json,1,1,0
125,20,12,1,4,3,13,29,1634169658.meta.json,0,0.5,1
47,13,3,1,2,6,0,24,1634218458.meta.json,0,0.75,1
28,4,2,1,1,2,9,8,1634313816.meta.json,0,0.875,1
22,7,2,1,1,2,0,10,1634359163.meta.json,1,1,0
39,5,2,1,1,3,2,11,1634379825.meta.json,0,0.875,1
26,6,3,1,2,3,0,13,1634740205.meta.json,0,0.875,1
45,11,2,1,1,6,0,22,1635037465.meta.json,0,0.875,1
17,3,3,1,2,1,3,6,1635066160.meta.json,0,0.875,1
23,5,3,1,2,3,0,11,1635172085.meta.json,0,0.875,1
22,4,4,2,2,0,6,6,1635184724.meta.json,0,0.625,1
22,3,3,1,1,2,3,8,1635204604.meta.json,1,1,0
31,4,5,1,1,4,3,14,1635228865.meta.json,1,1,0
32,5,3,1,2,2,3,11,1635294720.meta.json,0,0.875,1
63,10,2,1,1,6,2,24,1635794774.meta.json,0,0.875,1
35,8,3,1,2,4,0,17,1635913251.meta.json,0,0.875,1
14,3,2,1,1,0,2,4,1636014329.meta.json,1,1,0
18,2,3,1,2,2,3,7,1636046268.meta.json,0,0.875,1
58,5,10,5,5,0,20,10,1636099698.meta.json,0,0.375,1
10,2,2,1,1,0,2,3,1636162865.meta.json,1,1,0
15,3,2,1,1,1,2,6,1636172446.meta.json,1,1,0
8,4,0,0,0,0,0,3,1636198345.meta.json,0,0.75,1
35,6,5,2,0,3,6,10,1636287215.meta.json,0,0.625,1
57,14,6,2,3,3,4,21,1636296516.meta.json,0,0.625,1
53,14,4,2,2,2,5,22,1636437051.meta.json,0,0.5,1
66,10,10,1,3,4,3,24,1636477659.meta.json,0,0.625,1
42,11,2,1,1,3,8,12,16365962.meta.json,0,0.75,1
85,20,9,3,3,8,7,35,1636636277.meta.json,0,0.25,1
37,7,4,2,1,4,3,15,1636726153.meta.json,0,0.875,1
38,2,6,4,0,0,8,4,1636922073.meta.json,0,0.5,1
177,34,8,0,1,17,9,71,1636974009.meta.json,0,0.25,1
51,8,2,1,1,3,9,14,1637083313.meta.json,0,0.75,1
77,19,6,1,3,7,7,32,1637112086.meta.json,0,0.625,1
48,11,5,1,3,2,0,17,163718215.meta.json,0,0.75,1
6,0,0,0,0,0,5,0,1637387901.meta.json,0,0.625,1
14,4,2,1,1,0,2,5,1637442803.meta.json,1,1,0
19,4,2,0,0,2,2,8,1637460047.meta.json,0,0.75,1
6,1,2,1,1,0,0,2,1638062122.meta.json,1,1,0
15,3,3,1,2,1,0,7,1638092181.meta.json,0,0.875,1
131,21,21,2,2,14,4,61,1638393491.meta.json,0,0.375,1
22,5,2,1,1,2,2,10,1638404472.meta.json,1,1,0
55,10,6,1,1,3,4,18,1638475188.meta.json,0,0.875,1
55,14,4,1,2,4,5,23,1638585173.meta.json,0,0.625,1
13,5,1,1,0,0,0,6,1638743140.meta.json,0,0.875,1
33,7,4,2,2,2,6,12,1639025774.meta.json,0,0.625,1
36,5,10,2,3,3,2,16,163902989.meta.json,0,0.625,1
132,30,14,1,5,9,5,54,1639030632.meta.json,0,0.375,1
82,8,23,2,7,5,5,32,1639075694.meta.json,0,0.375,1
92,24,7,0,1,8,6,43,1639076518.meta.json,0,0.5,1
45,15,2,1,1,2,5,18,1639097917.meta.json,0,0.75,1
45,8,8,1,4,4,3,19,1639216544.meta.json,0,0.625,1
21,6,1,0,1,2,2,9,16392699.meta.json,0,0.875,1
63,11,9,1,1,3,7,19,1639476147.meta.json,0,0.625,1
39,6,6,1,1,4,4,19,1639529575.meta.json,0,0.875,1
21,4,3,1,1,1,0,7,1639552016.meta.json,1,1,0
58,10,2,1,1,5,2,20,163956302.meta.json,0,0.875,1
19,2,3,1,1,0,4,4,1639811760.meta.json,1,1,0
53,12,4,1,2,3,3,20,1639918661.meta.json,0,0.75,1
41,6,7,2,1,5,0,20,1639962882.meta.json,0,0.75,1
84,16,11,2,2,0,7,25,164010702.meta.json,0,0.375,1
0,0,0,0,0,0,0,0,1640125254.meta.json,0,0.75,1
94,19,9,2,1,5,8,37,1640128993.meta.json,0,0.375,1
9,1,2,1,1,0,3,2,1640332557.meta.json,1,1,0
25,6,2,1,1,2,2,12,164061054.meta.json,1,1,0
120,13,27,4,9,6,8,41,164062083.meta.json,0,0.25,1
18,3,3,1,2,1,3,6,1640714388.meta.json,0,0.875,1
12,3,2,1,1,0,2,4,1640837261.meta.json,1,1,0
22,2,4,1,1,0,4,5,1640883403.meta.json,1,1,0
16,3,6,1,3,0,0,6,1641026849.meta.json,0,0.875,1
10,3,2,1,1,0,0,4,1641201916.meta.json,1,1,0
60,9,9,3,3,5,7,23,1641258843.meta.json,0,0.375,1
41,10,2,1,1,5,2,21,1641451466.meta.json,0,0.875,1
99,11,12,1,3,10,7,38,1641710876.meta.json,0,0.375,1
28,9,2,1,1,0,4,9,1641837251.meta.json,1,1,0
46,13,6,1,3,2,4,20,16418674.meta.json,0,0.75,1
41,6,4,1,3,2,6,11,1641938931.meta.json,0,0.625,1
18,6,2,1,1,0,2,7,1641958843.meta.json,1,1,0
105,17,21,4,5,9,6,42,1642082643.meta.json,0,0.25,1
13,3,2,1,1,0,3,4,1642096663.meta.json,1,1,0
5,0,0,0,0,0,4,0,1642139931.meta.json,0,0.75,1
71,11,13,2,4,3,7,25,164216365.meta.json,0,0.375,1
39,12,2,1,1,0,6,13,1642391835.meta.json,0,0.75,1
20,6,2,1,1,1,0,10,1642586710.meta.json,1,1,0
9,1,2,1,1,0,3,2,164280015.meta.json,1,1,0
58,10,13,2,2,2,6,24,1642813004.meta.json,0,0.375,1
317,32,21,5,10,13,0,63,1643057795.meta.json,0,0.25,1
10,3,1,1,0,1,0,4,1643061715.meta.json,0,0.875,1
69,19,2,1,1,7,7,29,1643078522.meta.json,0,0.75,1
27,2,4,3,1,1,5,7,1643111489.meta.json,0,0.75,1
52,11,4,0,0,4,5,19,164335709.meta.json,0,0.5,1
47,9,3,1,2,5,7,20,1643446603.meta.json,0,0.625,1
36,6,3,1,2,2,4,12,1643475990.meta.json,0,0.875,1
10,2,2,1,1,0,2,3,1643485600.meta.json,1,1,0
11,2,2,1,1,0,3,3,1643643561.meta.json,1,1,0
29,6,3,1,1,2,3,11,1643668500.meta.json,1,1,0
81,19,2,1,1,14,0,45,1643734865.meta.json,0,0.75,1
25,5,3,1,2,3,2,11,1643780963.meta.json,0,0.875,1
119,17,23,3,4,9,8,48,164382489.meta.json,0,0.25,1
74,10,12,1,3,9,4,34,1643889860.meta.json,0,0.625,1
9,1,2,1,1,0,3,2,1643915447.meta.json,1,1,0
20,4,2,1,1,2,3,8,1643967197.meta.json,1,1,0
22,0,21,5,6,0,0,0,1644086883.meta.json,0,0.625,1
61,9,3,0,1,5,13,18,1644110715.meta.json,0,0.625,1
45,15,17,6,7,0,0,16,1644175137.meta.json,0,0.5,1
35,5,3,1,1,4,3,13,1644199692.meta.json,1,1,0
85,11,6,3,3,3,8,19,1644226000.meta.json,0,0.5,1
42,10,3,0,3,3,7,16,1644406570.meta.json,0,0.5,1
44,10,5,3,2,4,4,18,1644507643.meta.json,0,0.625,1
35,6,5,1,2,2,4,13,1644537269.meta.json,0,0.875,1
36,5,8,2,2,2,4,14,1644584306.meta.json,0,0.625,1
76,12,14,5,7,3,9,25,1644775156.meta.json,0,0.375,1
6,1,2,1,1,0,0,2,1644830818.meta.json,1,1,0
43,10,6,1,1,1,6,13,1644930779.meta.json,0,0.75,1
105,17,21,4,5,9,6,42,1644998809.meta.json,0,0.25,1
19,2,2,1,1,0,3,3,164511054.meta.json,1,1,0
35,9,2,1,1,2,0,14,1645136952.meta.json,1,1,0
108,6,6,1,2,2,6,15,1645242208.meta.json,0,0.625,1
11,2,2,1,1,0,3,3,1645248500.meta.json,1,1,0
15,3,2,1,1,0,3,4,1645977482.meta.json,1,1,0
23,4,4,1,2,0,4,6,1646000357.meta.json,0,0.875,1
13,12,0,0,0,0,0,0,1646013178.meta.json,0,0.75,1
